origin,dest,year,month,carrier,passengers,seats,departures_performed,distance_miles
RKD,MIA,2026,1,B6,2031,2992,17,1409.1
RKD,MIA,2026,2,B6,2252,2788,17,1409.1
RKD,MIA,2026,3,B6,2599,3145,17,1409.1
RKD,MIA,2026,4,B6,2107,2752,16,1409.1
RKD,MIA,2026,5,B6,2492,2862,18,1409.1
RKD,SFO,2024,6,AS,5389,6732,33,2771.1
RKD,SFO,2024,7,AS,6338,8250,33,2771.1
RKD,SFO,2024,8,AS,7297,8832,32,2771.1
RKD,SFO,2024,9,AS,7406,9376,32,2771.1
RKD,SFO,2024,10,AS,5737,7952,28,2771.1
RKD,SFO,2024,11,AS,4767,6060,30,2771.1
RKD,SFO,2024,12,AS,7690,9164,29,2771.1
RKD,SFO,2025,1,AS,7251,8932,29,2771.1
RKD,SFO,2025,2,AS,8035,9840,30,2771.1
RKD,SFO,2025,3,AS,5443,6848,32,2771.1
RKD,SFO,2025,4,AS,8842,10850,31,2771.1
RKD,SFO,2025,5,AS,8567,10880,32,2771.1
RKD,SFO,2025,6,AS,6512,7650,34,2771.1
RKD,SFO,2025,7,AS,6634,7552,32,2771.1
RKD,SFO,2025,8,AS,9567,10890,33,2771.1
RKD,SFO,2025,9,AS,7377,8729,29,2771.1
RKD,SFO,2025,10,AS,8593,9930,30,2771.1
RKD,SFO,2025,11,AS,8125,10527,33,2771.1
RKD,SFO,2025,12,AS,5847,7680,32,2771.1
RKD,SFO,2026,1,AS,9111,11424,34,2771.1
RKD,SFO,2026,2,AS,9220,11104,32,2771.1
RKD,SFO,2026,3,AS,5816,7710,30,2771.1
RKD,SFO,2026,4,AS,7252,9052,31,2771.1
RKD,SFO,2026,5,AS,6899,8820,30,2771.1
RUT,BTV,2024,6,B6,805,912,16,65.9
RUT,BTV,2024,7,B6,760,910,14,65.9
RUT,BTV,2024,8,B6,1011,1200,16,65.9
RUT,BTV,2024,9,B6,746,980,14,65.9
RUT,BTV,2024,10,B6,964,1125,15,65.9
RUT,BTV,2024,11,B6,939,1022,14,65.9
RUT,BTV,2024,12,B6,989,1168,16,65.9
RUT,BTV,2025,1,B6,928,1104,16,65.9
RUT,BTV,2025,2,B6,892,980,14,65.9
RUT,BTV,2025,3,B6,704,952,14,65.9
RUT,BTV,2025,4,B6,1091,1125,15,65.9
RUT,BTV,2025,5,B6,672,765,15,65.9
RUT,BTV,2025,6,B6,753,900,15,65.9
RUT,BTV,2025,7,B6,833,1120,16,65.9
RUT,BTV,2025,8,B6,756,949,13,65.9
RUT,BTV,2025,9,B6,716,945,15,65.9
RUT,BTV,2025,10,B6,606,700,14,65.9
RUT,BTV,2025,11,B6,905,1020,15,65.9
RUT,BTV,2025,12,B6,634,780,15,65.9
RUT,BTV,2026,1,B6,728,900,15,65.9
RUT,BTV,2026,2,B6,637,780,15,65.9
RUT,BTV,2026,3,B6,791,1008,14,65.9
RUT,BTV,2026,4,B6,758,930,15,65.9
RUT,BTV,2026,5,B6,686,826,14,65.9
RUT,JFK,2024,6,UA,1318,1760,32,204.2
RUT,JFK,2024,7,UA,1773,2196,36,204.2
RUT,JFK,2024,8,UA,1805,2178,33,204.2
RUT,JFK,2024,9,UA,1687,1960,35,204.2
RUT,JFK,2024,10,UA,1440,1856,32,204.2
RUT,JFK,2024,11,UA,1511,1855,35,204.2
RUT,JFK,2024,12,UA,1721,2160,30,204.2
RUT,JFK,2025,1,UA,2007,2310,33,204.2
RUT,JFK,2025,2,UA,2298,2736,36,204.2
RUT,JFK,2025,3,UA,1898,2232,36,204.2
RUT,JFK,2025,4,UA,1951,2240,32,204.2
RUT,JFK,2025,5,UA,1590,2046,31,204.2
RUT,JFK,2025,6,UA,1494,1674,31,204.2
RUT,JFK,2025,7,UA,1306,1632,32,204.2
RUT,JFK,2025,8,UA,1742,1953,31,204.2
RUT,JFK,2025,9,UA,1750,1984,32,204.2
RUT,JFK,2025,10,UA,2107,2294,31,204.2
RUT,JFK,2025,11,UA,1801,2079,33,204.2
RUT,JFK,2025,12,UA,1806,2077,31,204.2
RUT,JFK,2026,1,UA,1570,1984,32,204.2
RUT,JFK,2026,2,UA,1416,1815,33,204.2
RUT,JFK,2026,3,UA,1394,1760,32,204.2
RUT,JFK,2026,4,UA,1750,2272,32,204.2
RUT,JFK,2026,5,UA,1475,1800,30,204.2
RUT,LAX,2024,6,NK,4447,5644,17,2504.6
RUT,LAX,2024,7,NK,3441,4408,19,2504.6
RUT,LAX,2024,8,NK,4248,5593,17,2504.6
RUT,LAX,2024,9,NK,4139,5389,17,2504.6
RUT,LAX,2024,10,NK,4294,4806,18,2504.6
RUT,LAX,2024,11,NK,3898,5598,18,2504.6
RUT,LAX,2024,12,NK,3519,4212,18,2504.6
RUT,LAX,2025,1,NK,5057,6300,18,2504.6
RUT,LAX,2025,2,NK,3989,4716,18,2504.6
RUT,LAX,2025,3,NK,4326,5304,17,2504.6
RUT,LAX,2025,4,NK,2571,3672,18,2504.6
RUT,LAX,2025,5,NK,4753,5681,19,2504.6
RUT,LAX,2025,6,NK,4246,4981,17,2504.6
RUT,LAX,2025,7,NK,4953,6300,20,2504.6
RUT,LAX,2025,8,NK,4036,4788,19,2504.6
RUT,LAX,2025,9,NK,4498,5634,18,2504.6
RUT,LAX,2025,10,NK,3086,3744,18,2504.6
RUT,LAX,2025,11,NK,3580,4484,19,2504.6
RUT,LAX,2025,12,NK,4373,5076,18,2504.6
RUT,LAX,2026,1,NK,5108,6762,21,2504.6
RUT,LAX,2026,2,NK,2918,3536,17,2504.6
RUT,LAX,2026,3,NK,4655,5022,18,2504.6
RUT,LAX,2026,4,NK,5773,6174,18,2504.6
RUT,LAX,2026,5,NK,3062,3376,16,2504.6
RUT,LEB,2024,6,WN,1729,2240,35,33.0
RUT,LEB,2024,7,WN,1873,2176,32,33.0
RUT,LEB,2024,8,WN,1426,1736,31,33.0
RUT,LEB,2024,9,WN,1555,1798,31,33.0
RUT,LEB,2024,10,WN,2050,2336,32,33.0
RUT,LEB,2024,11,WN,1327,1768,34,33.0
RUT,LEB,2024,12,WN,1369,1848,28,33.0
RUT,LEB,2025,1,WN,1514,1922,31,33.0
RUT,LEB,2025,2,WN,1266,1650,33,33.0
RUT,LEB,2025,3,WN,1499,2079,33,33.0
RUT,LEB,2025,4,WN,1463,1624,29,33.0
RUT,LEB,2025,5,WN,1484,1824,32,33.0
RUT,LEB,2025,6,WN,1889,2240,32,33.0
RUT,LEB,2025,7,WN,1383,1612,31,33.0
RUT,LEB,2025,8,WN,1691,2325,31,33.0
RUT,LEB,2025,9,WN,1730,1922,31,33.0
RUT,LEB,2025,10,WN,1239,1479,29,33.0
RUT,LEB,2025,11,WN,1735,2046,33,33.0
RUT,LEB,2025,12,WN,1294,1596,28,33.0
RUT,LEB,2026,1,WN,1477,1984,32,33.0
RUT,LEB,2026,2,WN,1900,2304,32,33.0
RUT,LEB,2026,3,WN,1416,1643,31,33.0
RUT,LEB,2026,4,WN,2095,2448,36,33.0
RUT,LEB,2026,5,WN,1761,2240,32,33.0
RUT,SFO,2024,6,B6,7730,8280,30,2587.2
RUT,SFO,2024,7,B6,5646,7801,29,2587.2
RUT,SFO,2024,8,B6,4964,5796,28,2587.2
RUT,SFO,2024,9,B6,8919,10380,30,2587.2
RUT,SFO,2024,10,B6,8006,9541,29,2587.2
RUT,SFO,2024,11,B6,7159,8397,27,2587.2
RUT,SFO,2024,12,B6,7774,10263,33,2587.2
RUT,SFO,2025,1,B6,7451,9306,33,2587.2
RUT,SFO,2025,2,B6,6849,7784,28,2587.2
RUT,SFO,2025,3,B6,6505,8316,28,2587.2
RUT,SFO,2025,4,B6,7741,8640,30,2587.2
RUT,SFO,2025,5,B6,7513,9030,30,2587.2
RUT,SFO,2025,6,B6,8743,10432,32,2587.2
RUT,SFO,2025,7,B6,5732,7337,29,2587.2
RUT,SFO,2025,8,B6,6048,7424,29,2587.2
RUT,SFO,2025,9,B6,7355,8672,32,2587.2
RUT,SFO,2025,10,B6,5697,6728,29,2587.2
RUT,SFO,2025,11,B6,6979,8192,32,2587.2
RUT,SFO,2025,12,B6,7944,9744,28,2587.2
RUT,SFO,2026,1,B6,7571,9486,31,2587.2
RUT,SFO,2026,2,B6,6511,7672,28,2587.2
RUT,SFO,2026,3,B6,7082,8370,30,2587.2
RUT,SFO,2026,4,B6,7525,10168,31,2587.2
RUT,SFO,2026,5,B6,7801,9339,33,2587.2
SAN,DFW,2024,6,NK,5893,7708,47,1168.5
SAN,DFW,2024,7,NK,5623,6164,46,1168.5
SAN,DFW,2024,8,NK,4931,6300,50,1168.5
SAN,DFW,2024,9,NK,5162,6720,42,1168.5
SAN,DFW,2024,10,NK,6298,6966,43,1168.5
SAN,DFW,2024,11,NK,4314,5719,43,1168.5
SAN,DFW,2024,12,NK,5526,6860,49,1168.5
SAN,DFW,2025,1,NK,6077,7450,50,1168.5
SAN,DFW,2025,2,NK,6750,7920,48,1168.5
SAN,DFW,2025,3,NK,6112,7708,47,1168.5
SAN,DFW,2025,4,NK,5412,6688,44,1168.5
SAN,DFW,2025,5,NK,6118,7392,44,1168.5
SAN,DFW,2025,6,NK,4012,5418,43,1168.5
SAN,DFW,2025,7,NK,5692,7245,45,1168.5
SAN,DFW,2025,8,NK,5470,6355,41,1168.5
SAN,DFW,2025,9,NK,4277,5456,44,1168.5
SAN,DFW,2025,10,NK,5262,5808,48,1168.5
SAN,DFW,2025,11,NK,5388,6678,42,1168.5
SAN,DFW,2025,12,NK,4607,5120,40,1168.5
SAN,DFW,2026,1,NK,4616,5368,44,1168.5
SAN,DFW,2026,2,NK,4919,5580,45,1168.5
SAN,DFW,2026,3,NK,4377,5453,41,1168.5
SAN,DFW,2026,4,NK,6082,6768,48,1168.5
SAN,DFW,2026,5,NK,4955,5875,47,1168.5
SAN,LAS,2024,6,AA,3977,4977,79,259.0
SAN,LAS,2024,7,AA,3637,5390,77,259.0
SAN,LAS,2024,8,AA,3702,4590,85,259.0
SAN,LAS,2024,9,AA,4028,5187,91,259.0
SAN,LAS,2024,10,AA,4971,5994,81,259.0
SAN,LAS,2024,11,AA,3477,4510,82,259.0
SAN,LAS,2024,12,AA,3883,4851,77,259.0
SAN,LAS,2025,1,AA,4400,6020,86,259.0
SAN,LAS,2025,2,AA,4544,6000,80,259.0
SAN,LAS,2025,3,AA,4034,5120,80,259.0
SAN,LAS,2025,4,AA,4895,5888,92,259.0
SAN,LAS,2025,5,AA,4485,5440,85,259.0
SAN,LAS,2025,6,AA,4097,5073,89,259.0
SAN,LAS,2025,7,AA,5094,6059,83,259.0
SAN,LAS,2025,8,AA,4645,5920,80,259.0
SAN,LAS,2025,9,AA,4033,4730,86,259.0
SAN,LAS,2025,10,AA,3272,4029,79,259.0
SAN,LAS,2025,11,AA,5597,6004,79,259.0
SAN,LAS,2025,12,AA,3914,4400,80,259.0
SAN,LAS,2026,1,AA,4445,6536,86,259.0
SAN,LAS,2026,2,AA,5228,6216,84,259.0
SAN,LAS,2026,3,AA,3631,4590,85,259.0
SAN,LAS,2026,4,AA,5038,6536,86,259.0
SAN,LAS,2026,5,AA,3886,5168,76,259.0
SAN,SEA,2024,6,WN,9346,11303,89,1051.5
SAN,SEA,2024,7,WN,10224,11780,95,1051.5
SAN,SEA,2024,8,WN,10715,12201,83,1051.5
SAN,SEA,2024,9,WN,9604,12835,85,1051.5
SAN,SEA,2024,10,WN,10700,11760,98,1051.5
SAN,SEA,2024,11,WN,10467,13195,91,1051.5
SAN,SEA,2024,12,WN,12765,15120,90,1051.5
SAN,SEA,2025,1,WN,8116,11180,86,1051.5
SAN,SEA,2025,2,WN,10995,13685,85,1051.5
SAN,SEA,2025,3,WN,9475,11397,87,1051.5
SAN,SEA,2025,4,WN,9404,12684,84,1051.5
SAN,SEA,2025,5,WN,9791,12065,95,1051.5
SAN,SEA,2025,6,WN,13876,15138,87,1051.5
SAN,SEA,2025,7,WN,9562,12880,80,1051.5
SAN,SEA,2025,8,WN,10491,13035,79,1051.5
SAN,SEA,2025,9,WN,8164,11532,93,1051.5
SAN,SEA,2025,10,WN,9312,11782,86,1051.5
SAN,SEA,2025,11,WN,8675,10980,90,1051.5
SAN,SEA,2025,12,WN,8899,10873,83,1051.5
SAN,SEA,2026,1,WN,9185,11592,92,1051.5
SAN,SEA,2026,2,WN,13014,13416,86,1051.5
SAN,SEA,2026,3,WN,9813,12672,99,1051.5
SAN,SEA,2026,4,WN,11964,14220,90,1051.5
SAN,SEA,2026,5,WN,10176,12240,85,1051.5
SAN,SNA,2024,6,AA,1742,2250,45,76.0
SAN,SNA,2024,7,AA,2029,2280,40,76.0
SAN,SNA,2024,8,AA,1837,2226,42,76.0
SAN,SNA,2024,9,AA,2195,2728,44,76.0
SAN,SNA,2024,10,AA,2912,3450,46,76.0
SAN,SNA,2024,11,AA,2362,2838,43,76.0
SAN,SNA,2024,12,AA,2377,2856,42,76.0
SAN,SNA,2025,1,AA,2416,2610,45,76.0
SAN,SNA,2025,2,AA,2147,2679,47,76.0
SAN,SNA,2025,3,AA,1466,2173,41,76.0
SAN,SNA,2025,4,AA,1742,2240,40,76.0
SAN,SNA,2025,5,AA,2508,2860,44,76.0
SAN,SNA,2025,6,AA,2761,3337,47,76.0
SAN,SNA,2025,7,AA,2591,3149,47,76.0
SAN,SNA,2025,8,AA,2353,2860,44,76.0
SAN,SNA,2025,9,AA,2292,2730,42,76.0
SAN,SNA,2025,10,AA,1761,2295,45,76.0
SAN,SNA,2025,11,AA,1889,2268,42,76.0
SAN,SNA,2025,12,AA,2301,2604,42,76.0
SAN,SNA,2026,1,AA,2424,2736,36,76.0
SAN,SNA,2026,2,AA,1660,2332,44,76.0
SAN,SNA,2026,3,AA,1982,2660,38,76.0
SAN,SNA,2026,4,AA,2058,2436,42,76.0
SAN,SNA,2026,5,AA,2629,3060,45,76.0
SEA,ATL,2024,6,B6,15525,20008,122,2178.0
SEA,ATL,2024,7,B6,16948,21285,129,2178.0
SEA,ATL,2024,8,B6,20109,23368,127,2178.0
SEA,ATL,2024,9,B6,15860,19479,129,2178.0
SEA,ATL,2024,10,B6,18673,23288,142,2178.0
SEA,ATL,2024,11,B6,18299,23184,126,2178.0
SEA,ATL,2024,12,B6,17124,22625,125,2178.0
SEA,ATL,2025,1,B6,15429,22608,144,2178.0
SEA,ATL,2025,2,B6,16432,19494,114,2178.0
SEA,ATL,2025,3,B6,19369,22352,127,2178.0
SEA,ATL,2025,4,B6,17819,22320,120,2178.0
SEA,ATL,2025,5,B6,13709,19344,124,2178.0
SEA,ATL,2025,6,B6,17087,20698,131,2178.0
SEA,ATL,2025,7,B6,17493,22140,135,2178.0
SEA,ATL,2025,8,B6,21974,25192,134,2178.0
SEA,ATL,2025,9,B6,21950,24064,128,2178.0
SEA,ATL,2025,10,B6,16993,21543,129,2178.0
SEA,ATL,2025,11,B6,18751,20736,128,2178.0
SEA,ATL,2025,12,B6,15926,19481,121,2178.0
SEA,ATL,2026,1,B6,17193,20587,119,2178.0
SEA,ATL,2026,2,B6,20319,21414,129,2178.0
SEA,ATL,2026,3,B6,16365,18910,122,2178.0
SEA,ATL,2026,4,B6,19398,22815,135,2178.0
SEA,ATL,2026,5,B6,16892,22008,131,2178.0
SEA,AUG,2024,6,AS,19315,24794,77,2486.6
SEA,AUG,2024,7,AS,16944,20826,78,2486.6
SEA,AUG,2024,8,AS,20142,25800,75,2486.6
SEA,AUG,2024,9,AS,15881,21204,76,2486.6
SEA,AUG,2024,10,AS,17353,24864,74,2486.6
SEA,AUG,2024,11,AS,21415,24101,77,2486.6
SEA,AUG,2024,12,AS,16785,21138,78,2486.6
SEA,AUG,2025,1,AS,22291,26520,78,2486.6
SEA,AUG,2025,2,AS,17375,21684,78,2486.6
SEA,AUG,2025,3,AS,15850,19425,75,2486.6
SEA,AUG,2025,4,AS,19305,22515,79,2486.6
SEA,AUG,2025,5,AS,20872,23850,75,2486.6
SEA,AUG,2025,6,AS,13489,14800,74,2486.6
SEA,AUG,2025,7,AS,21587,24160,80,2486.6
SEA,AUG,2025,8,AS,17260,22776,73,2486.6
SEA,AUG,2025,9,AS,17215,20790,70,2486.6
SEA,AUG,2025,10,AS,19333,25043,79,2486.6
SEA,AUG,2025,11,AS,21264,26100,75,2486.6
SEA,AUG,2025,12,AS,19439,21996,78,2486.6
SEA,AUG,2026,1,AS,13788,17301,73,2486.6
SEA,AUG,2026,2,AS,21351,24750,75,2486.6
SEA,AUG,2026,3,AS,15020,19152,72,2486.6
SEA,AUG,2026,4,AS,18127,22648,76,2486.6
SEA,AUG,2026,5,AS,20982,24642,74,2486.6
SEA,BID,2024,6,DL,22142,29555,115,2500.0
SEA,BID,2024,7,DL,29623,35453,121,2500.0
SEA,BID,2024,8,DL,19537,26786,118,2500.0
SEA,BID,2024,9,DL,29362,36240,120,2500.0
SEA,BID,2024,10,DL,26725,34200,100,2500.0
SEA,BID,2024,11,DL,18112,23136,96,2500.0
SEA,BID,2024,12,DL,29472,37206,117,2500.0
SEA,BID,2025,1,DL,27244,33063,103,2500.0
SEA,BID,2025,2,DL,26742,34691,113,2500.0
SEA,BID,2025,3,DL,29484,33216,96,2500.0
SEA,BID,2025,4,DL,24358,27713,107,2500.0
SEA,BID,2025,5,DL,25735,28137,113,2500.0
SEA,BID,2025,6,DL,20125,26840,110,2500.0
SEA,BID,2025,7,DL,21729,27264,96,2500.0
SEA,BID,2025,8,DL,26327,34775,107,2500.0
SEA,BID,2025,9,DL,20017,24265,115,2500.0
SEA,BID,2025,10,DL,27053,32334,102,2500.0
SEA,BID,2025,11,DL,31816,35203,107,2500.0
SEA,BID,2025,12,DL,29079,36600,122,2500.0
SEA,BID,2026,1,DL,23739,26670,105,2500.0
SEA,BID,2026,2,DL,32671,39312,117,2500.0
SEA,BID,2026,3,DL,18208,22672,109,2500.0
SEA,BID,2026,4,DL,20210,24975,111,2500.0
SEA,BID,2026,5,DL,30506,34917,113,2500.0
SEA,BWI,2024,6,WN,8932,10956,66,2329.1
SEA,BWI,2024,7,WN,8960,9639,63,2329.1
SEA,BWI,2024,8,WN,8606,10758,66,2329.1
SEA,BWI,2024,9,WN,11180,13248,72,2329.1
SEA,BWI,2024,10,WN,8601,11550,70,2329.1
SEA,BWI,2024,11,WN,7560,8960,56,2329.1
SEA,BWI,2024,12,WN,10413,12390,70,2329.1
SEA,BWI,2025,1,WN,9846,12784,68,2329.1
SEA,BWI,2025,2,WN,7735,10140,65,2329.1
SEA,BWI,2025,3,WN,9415,12060,67,2329.1
SEA,BWI,2025,4,WN,8519,10540,68,2329.1
SEA,BWI,2025,5,WN,10963,12395,67,2329.1
SEA,BWI,2025,6,WN,9223,13206,71,2329.1
SEA,BWI,2025,7,WN,8364,10530,65,2329.1
SEA,BWI,2025,8,WN,8486,10948,68,2329.1
SEA,BWI,2025,9,WN,9397,11323,67,2329.1
SEA,BWI,2025,10,WN,11230,13320,74,2329.1
SEA,BWI,2025,11,WN,10025,11550,77,2329.1
SEA,BWI,2025,12,WN,8218,10653,67,2329.1
SEA,BWI,2026,1,WN,9717,10720,67,2329.1
SEA,BWI,2026,2,WN,9962,11403,63,2329.1
SEA,BWI,2026,3,WN,9370,11993,67,2329.1
SEA,BWI,2026,4,WN,9861,12243,77,2329.1
SEA,BWI,2026,5,WN,7779,9664,64,2329.1
SEA,CLT,2024,6,B6,11210,13984,76,2274.5
SEA,CLT,2024,7,B6,8599,12246,78,2274.5
SEA,CLT,2024,8,B6,12106,14112,84,2274.5
SEA,CLT,2024,9,B6,11424,13685,85,2274.5
SEA,CLT,2024,10,B6,12877,14784,84,2274.5
SEA,CLT,2024,11,B6,11880,13500,90,2274.5
SEA,CLT,2024,12,B6,11043,13446,83,2274.5
SEA,CLT,2025,1,B6,11525,15743,91,2274.5
SEA,CLT,2025,2,B6,10606,13072,86,2274.5
SEA,CLT,2025,3,B6,12186,15576,88,2274.5
SEA,CLT,2025,4,B6,10562,13137,87,2274.5
SEA,CLT,2025,5,B6,13070,15708,84,2274.5
SEA,CLT,2025,6,B6,13121,13746,79,2274.5
SEA,CLT,2025,7,B6,9075,14022,82,2274.5
SEA,CLT,2025,8,B6,10869,13005,85,2274.5
SEA,CLT,2025,9,B6,13969,14952,89,2274.5
SEA,CLT,2025,10,B6,10641,14664,94,2274.5
SEA,CLT,2025,11,B6,11659,13272,84,2274.5
SEA,CLT,2025,12,B6,10995,14448,86,2274.5
SEA,CLT,2026,1,B6,11647,14536,92,2274.5
SEA,CLT,2026,2,B6,11442,14529,87,2274.5
SEA,CLT,2026,3,B6,12846,15580,82,2274.5
SEA,CLT,2026,4,B6,11172,14448,86,2274.5
SEA,CLT,2026,5,B6,10545,12450,83,2274.5
SEA,DCA,2024,6,B6,27735,34034,187,2322.9
SEA,DCA,2024,7,B6,25158,31684,178,2322.9
SEA,DCA,2024,8,B6,21549,26386,167,2322.9
SEA,DCA,2024,9,B6,25313,29160,162,2322.9
SEA,DCA,2024,10,B6,23413,28143,177,2322.9
SEA,DCA,2024,11,B6,21099,26712,168,2322.9
SEA,DCA,2024,12,B6,30363,33286,178,2322.9
SEA,DCA,2025,1,B6,27085,33855,185,2322.9
SEA,DCA,2025,2,B6,21842,29640,190,2322.9
SEA,DCA,2025,3,B6,23807,27650,175,2322.9
SEA,DCA,2025,4,B6,23023,29503,163,2322.9
SEA,DCA,2025,5,B6,24301,28525,163,2322.9
SEA,DCA,2025,6,B6,18685,23707,151,2322.9
SEA,DCA,2025,7,B6,25082,27768,178,2322.9
SEA,DCA,2025,8,B6,28108,31494,174,2322.9
SEA,DCA,2025,9,B6,23649,31042,166,2322.9
SEA,DCA,2025,10,B6,19654,25420,164,2322.9
SEA,DCA,2025,11,B6,22627,29410,173,2322.9
SEA,DCA,2025,12,B6,24729,27720,165,2322.9
SEA,DCA,2026,1,B6,21208,27054,162,2322.9
SEA,DCA,2026,2,B6,22091,26316,172,2322.9
SEA,DCA,2026,3,B6,22700,26732,163,2322.9
SEA,DCA,2026,4,B6,25337,29392,176,2322.9
SEA,DCA,2026,5,B6,24569,28362,174,2322.9
SEA,DEN,2024,6,B6,14273,19375,155,1022.3
SEA,DEN,2024,7,B6,16691,19285,145,1022.3
SEA,DEN,2024,8,B6,16584,18240,152,1022.3
SEA,DEN,2024,9,B6,14575,19152,152,1022.3
SEA,DEN,2024,10,B6,20842,25410,154,1022.3
SEA,DEN,2024,11,B6,18106,22896,144,1022.3
SEA,DEN,2024,12,B6,14993,19019,143,1022.3
SEA,DEN,2025,1,B6,17443,21648,132,1022.3
SEA,DEN,2025,2,B6,16530,18396,146,1022.3
SEA,DEN,2025,3,B6,21100,24613,151,1022.3
SEA,DEN,2025,4,B6,16891,19096,154,1022.3
SEA,DEN,2025,5,B6,21909,26364,156,1022.3
SEA,DEN,2025,6,B6,20286,22451,157,1022.3
SEA,DEN,2025,7,B6,19064,25384,152,1022.3
SEA,DEN,2025,8,B6,15900,20440,140,1022.3
SEA,DEN,2025,9,B6,13590,17161,131,1022.3
SEA,DEN,2025,10,B6,18883,21896,136,1022.3
SEA,DEN,2025,11,B6,12547,16093,133,1022.3
SEA,DEN,2025,12,B6,15772,19177,151,1022.3
SEA,DEN,2026,1,B6,18955,22005,135,1022.3
SEA,DEN,2026,2,B6,21053,26553,159,1022.3
SEA,DEN,2026,3,B6,18796,22197,151,1022.3
SEA,DEN,2026,4,B6,19662,22620,145,1022.3
SEA,DEN,2026,5,B6,18916,24178,157,1022.3
SEA,EWR,2024,6,NK,11047,12567,71,2395.4
SEA,EWR,2024,7,NK,8968,10934,71,2395.4
SEA,EWR,2024,8,NK,9179,11591,67,2395.4
SEA,EWR,2024,9,NK,9905,10880,64,2395.4
SEA,EWR,2024,10,NK,10743,12144,66,2395.4
SEA,EWR,2024,11,NK,12113,12629,73,2395.4
SEA,EWR,2024,12,NK,10627,12395,67,2395.4
SEA,EWR,2025,1,NK,9479,12240,68,2395.4
SEA,EWR,2025,2,NK,9924,11868,69,2395.4
SEA,EWR,2025,3,NK,11418,13875,75,2395.4
SEA,EWR,2025,4,NK,9427,12410,73,2395.4
SEA,EWR,2025,5,NK,8345,9900,60,2395.4
SEA,EWR,2025,6,NK,10349,13832,76,2395.4
SEA,EWR,2025,7,NK,9331,11993,67,2395.4
SEA,EWR,2025,8,NK,8655,11592,69,2395.4
SEA,EWR,2025,9,NK,10305,11704,76,2395.4
SEA,EWR,2025,10,NK,9778,12168,72,2395.4
SEA,EWR,2025,11,NK,8803,10971,69,2395.4
SEA,EWR,2025,12,NK,9441,11792,67,2395.4
SEA,EWR,2026,1,NK,10509,12810,70,2395.4
SEA,EWR,2026,2,NK,10930,14508,78,2395.4
SEA,EWR,2026,3,NK,9098,11644,71,2395.4
SEA,EWR,2026,4,NK,10217,13494,78,2395.4
SEA,EWR,2026,5,NK,10483,12956,79,2395.4
SEA,IAD,2024,6,NK,16957,19488,112,2300.2
SEA,IAD,2024,7,NK,16405,20340,113,2300.2
SEA,IAD,2024,8,NK,16917,19712,112,2300.2
SEA,IAD,2024,9,NK,13622,19474,107,2300.2
SEA,IAD,2024,10,NK,16999,19256,116,2300.2
SEA,IAD,2024,11,NK,12868,15900,106,2300.2
SEA,IAD,2024,12,NK,17684,20720,112,2300.2
SEA,IAD,2025,1,NK,17149,20520,108,2300.2
SEA,IAD,2025,2,NK,12496,15960,95,2300.2
SEA,IAD,2025,3,NK,12609,17400,100,2300.2
SEA,IAD,2025,4,NK,14873,19688,107,2300.2
SEA,IAD,2025,5,NK,15367,18984,113,2300.2
SEA,IAD,2025,6,NK,14553,16587,97,2300.2
SEA,IAD,2025,7,NK,14297,16274,103,2300.2
SEA,IAD,2025,8,NK,15094,18792,116,2300.2
SEA,IAD,2025,9,NK,13700,17201,103,2300.2
SEA,IAD,2025,10,NK,14062,16983,111,2300.2
SEA,IAD,2025,11,NK,13889,19549,113,2300.2
SEA,IAD,2025,12,NK,15786,18795,105,2300.2
SEA,IAD,2026,1,NK,16610,17440,109,2300.2
SEA,IAD,2026,2,NK,13227,15756,101,2300.2
SEA,IAD,2026,3,NK,12062,17860,95,2300.2
SEA,IAD,2026,4,NK,13480,16854,106,2300.2
SEA,IAD,2026,5,NK,14841,18972,102,2300.2
SEA,IAH,2024,6,UA,21407,27745,179,1872.5
SEA,IAH,2024,7,UA,26515,27540,170,1872.5
SEA,IAH,2024,8,UA,21425,25917,163,1872.5
SEA,IAH,2024,9,UA,21623,24332,158,1872.5
SEA,IAH,2024,10,UA,20619,26026,169,1872.5
SEA,IAH,2024,11,UA,20742,24624,144,1872.5
SEA,IAH,2024,12,UA,23122,26076,164,1872.5
SEA,IAH,2025,1,UA,26878,28952,154,1872.5
SEA,IAH,2025,2,UA,20796,27590,155,1872.5
SEA,IAH,2025,3,UA,23792,29058,174,1872.5
SEA,IAH,2025,4,UA,21115,24624,152,1872.5
SEA,IAH,2025,5,UA,18824,23256,153,1872.5
SEA,IAH,2025,6,UA,24992,26622,174,1872.5
SEA,IAH,2025,7,UA,21128,27161,173,1872.5
SEA,IAH,2025,8,UA,29145,30046,166,1872.5
SEA,IAH,2025,9,UA,21837,28819,161,1872.5
SEA,IAH,2025,10,UA,22241,28120,152,1872.5
SEA,IAH,2025,11,UA,25670,27512,152,1872.5
SEA,IAH,2025,12,UA,17240,24472,152,1872.5
SEA,IAH,2026,1,UA,20648,24402,147,1872.5
SEA,IAH,2026,2,UA,19381,25551,167,1872.5
SEA,IAH,2026,3,UA,28264,32032,176,1872.5
SEA,IAH,2026,4,UA,25419,29865,165,1872.5
SEA,IAH,2026,5,UA,21976,26560,160,1872.5
SEA,LEB,2024,6,DL,12774,14790,87,2392.5
SEA,LEB,2024,7,DL,11780,14744,97,2392.5
